Health,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta,BETA,SEBeta
Air Pollutant:,AQHI,,CO,,O3,,PM2.5,
Cold All,0.0014382,0.02212669,-0.7409746,0.1647233,0.002678422,0.002670706,0.006543906,0.002455346
Cold Female,-0.02271929,0.02362639,-0.8492628,0.1755777,0.00154943,0.00284515,0.005050468,0.002611138
Cold Male,0.02898911,0.02478071,-0.618080485,0.184839546,0.003999101,0.002997382,0.008273829,0.002765999
Age 0-10 All,0.02086233,0.03536896,-1.330196,0.2866846,0.008035272,0.004125719,0.01778695,0.004122068
Age 0-10 Female,0.02109915,0.04057674,-1.589686,0.3282509,0.01069177,0.00472541,0.013754091,0.004716158
Age 0-10 Male,0.02129585,0.03874861,-1.134744297,0.314281388,0.006192611,0.004525863,0.02093506,0.004533833
Age 11-60 All,0.03118193,0.02246024,-0.42007845,0.18094954,0.000512526,0.002623783,0.008581653,0.002639395
Age 11-60 Female,0.02270525,0.02537405,-0.49978656,0.20351246,0.001141763,0.002965028,0.008711809,0.002970313
Age 11-60 Male,0.04139002,0.02697477,-0.3208673,0.2183027,-0.000251422,0.003147498,0.008395095,0.00318929
Age 60+All,-0.1690467,0.03435596,-0.44951045,0.26327762,-0.006256838,0.003937095,-0.02236627,0.003990611
Age 60+ Female,-0.14461638,0.038472043,-0.4939419,0.3020752,-0.00616724,0.004371854,-0.016530616,0.004467817
Age 60+ Male,-0.2061175,0.04232183,-0.3963865,0.3122983,-0.00598584,0.004907626,-0.0313059,0.004940565
All: LAG 14,-0.008644162,0.021780216,-0.7889222,0.1755267,0.003967872,0.002528954,0.003999109,0.002548967
Female,-0.01683197,0.02403846,-0.7829492,0.1920643,0.003552008,0.002790097,0.002847713,0.002822558
Male,0.000351341,0.025250211,-0.79739535,0.20565689,0.004445198,0.002934242,0.00527172,0.002945806
Warm All,0.069769318,0.020846584,1.130203,0.2478665,0.00050208,0.002244108,0.011021274,0.002990223
Warm Female,0.101543055,0.026200817,1.177644646,0.304322305,0.008381327,0.002785991,0.01198639,0.003829215
Warm Male,0.03532535,0.02689939,1.079559719,0.328848742,-0.00813417,0.002935243,0.010174902,0.003781984
Cold All,-0.03445173,0.0221195,-1.013969,0.1647773,0.006308105,0.002649656,0.002851799,0.002452805
Cold Female,-0.05420604,0.02354882,-1.010566,0.1745503,0.002480367,0.002813743,0.001473941,0.002612499
Cold Male,-0.01209836,0.02482626,-1.018802,0.1862635,0.010757163,0.002982068,0.004401092,0.002753306
Age 0-10 All,0.01070572,0.0345126,-1.383604,0.2793763,0.00931146,0.004067447,0.014790703,0.004039983
Age 0-10 Female,-0.02033984,0.03966578,-1.710206,0.3142143,0.010227961,0.004692717,0.010920518,0.004626506
Age 0-10 Male,0.03512946,0.03796161,-1.109574546,0.313037272,0.00870334,0.004461592,0.01791242,0.00446499
Age 11-60 All,0.01368286,0.02231367,-0.667143418,0.181264134,0.004461471,0.002586309,0.005191967,0.002626024
Age 11-60 Female,0.01289881,0.0253284,-0.576081056,0.203888825,0.004073753,0.002937924,0.004778434,0.002997533
Age 11-60 Male,0.01420913,0.02669257,-0.78168125,0.219327275,0.004926545,0.003091147,0.005657152,0.003121884
Age 60+All,-0.1633812,0.03438551,-0.51555286,0.26200836,-0.005761183,0.003905176,-0.01603555,0.003909993
Age 60+ Female,-0.1605889,0.03838458,-0.71412376,0.29797078,-0.004638124,0.004337208,-0.012804005,0.004355638
Age 60+ Male,-0.1679251,0.04253527,-0.2255684,0.3146207,-0.007719404,0.004870392,-0.02103104,0.00485655
Air Pollutant:,AQHIX,,NO2,,O3H8,,SO2,
All: LAG 0,-0.050917702,0.015329727,-0.009023526,0.002352729,-7.75893E-05,0.00213448,0.03037627,0.01473018
Female,-0.04184976,0.01672215,-0.007569054,0.002550037,0.000488313,0.002338984,0.0348602,0.01611189
Male,-0.061572564,0.017677003,-0.0107569,0.002734635,-0.000767191,0.002444306,0.02522011,0.01690405
Warm All,0.01297218,0.01362095,0.002036828,0.002931096,0.001329246,0.001348018,0.02157026,0.01742633
Warm Female,0.02091278,0.01698435,0.005422304,0.003625567,0.000984007,0.001683218,0.03916235,0.02186836
Warm Male,0.003758299,0.017604438,-0.001948225,0.003820216,0.001698251,0.001739432,0.001773233,0.022389697
Cold All,-0.06977733,0.01603501,-0.01023826,0.002271753,-0.00121274,0.002701808,0.03502636,0.01429728
Cold Female,-0.05992807,0.016826739,-0.009048375,0.00237146,0.000217269,0.002845677,0.037256,0.01506104
Cold Male,-0.0812499,0.01794693,-0.0116399,0.002558468,-0.002883991,0.003004012,0.03263531,0.01589537
Age 0-10 All,-0.068395321,0.024036106,-0.01129969,0.003711115,-0.002132063,0.003396199,0.03573741,0.02297702
Age 0-10 Female,-0.083109764,0.027419538,-0.013990437,0.004176047,-0.001038265,0.003924211,0.07370591,0.025844823
Age 0-10 Male,-0.05760764,0.02629174,-0.009230752,0.004103472,-0.002893732,0.003677752,0.005849125,0.025398864
Age 11-60 All,-0.048414902,0.015705581,-0.007974216,0.002414724,-0.001343457,0.00215962,0.02572377,0.01507314
Age 11-60 Female,-0.03880365,0.01763888,-0.005971745,0.002694733,-0.001767411,0.002442048,0.02604151,0.01704222
Age 11-60 Male,-0.060385596,0.018654227,-0.010496316,0.002891094,-0.000909714,0.002540757,0.02522625,0.01774261
Age 60+All,-0.04535767,0.02265012,-0.011895309,0.003422693,0.009717079,0.003307305,0.04972538,0.02183582
Age 60+ Female,-0.01896385,0.02514087,-0.009266605,0.003815483,0.013581404,0.003626448,0.04078007,0.0244199
Age 60+ Male,-0.08615112,0.02808649,-0.015885856,0.004220122,0.0033355,0.004187474,0.0624549,0.0267124
All: LAG 1,-0.047031458,0.015018464,-0.008440377,0.002307011,0.000127021,0.002135455,0.02888537,0.01463141
Female,-0.048578739,0.016428167,-0.008724287,0.002511268,0.000350193,0.002354673,0.02334428,0.01618644
Male,-0.04568872,0.017219022,-0.008161447,0.002660689,-0.00016724,0.002423781,0.03451194,0.01655157
Warm All,0.03294879,0.01368717,0.009351522,0.002909883,0.001020693,0.001356859,0.07411304,0.01668764
Warm Female,0.02632605,0.01719352,0.007978165,0.003624807,0.000479794,0.00171481,0.066864057,0.021232433
Warm Male,0.03935305,0.01756705,0.010861098,0.00377155,0.001475076,0.001730437,0.079885684,0.021163325
Cold All,-0.06946726,0.01559071,-0.01063825,0.002231965,-0.000354978,0.002668346,0.02386618,0.01433358
Cold Female,-0.06702362,0.01640786,-0.01048579,0.002341397,0.000685846,0.002821391,0.01977706,0.01525975
Cold Male,-0.07259596,0.01733088,-0.01085287,0.002490558,-0.001564521,0.002945151,0.02815486,0.01570633
Age 0-10 All,-0.04687419,0.02318428,-0.008037735,0.003588169,-0.000997809,0.003369067,0.062810264,0.0224031
Age 0-10 Female,-0.04624847,0.02612588,-0.008336022,0.004024662,0.000215762,0.003874451,0.0580804,0.02492347
Age 0-10 Male,-0.04801437,0.02537927,-0.00792397,0.003941475,-0.001864479,0.003630803,0.066417253,0.024785023
Age 11-60 All,-0.04134673,0.015394386,-0.007329297,0.00236992,-0.000164583,0.002156333,0.02853203,0.01492537
Age 11-60 Female,-0.049223637,0.017375176,-0.008250653,0.002661814,-0.001012387,0.002455764,0.02230723,0.01716885
Age 11-60 Male,-0.0321724,0.01814637,-0.006217611,0.002810964,0.000753031,0.002512708,0.03503451,0.01720981
Age 60+All,-0.07725743,0.022347128,-0.01453012,0.003356376,0.003699011,0.003352661,-0.02287937,0.02266135
Age 60+ Female,-0.04570109,0.02480533,-0.011080676,0.003729637,0.008208053,0.003684085,-0.01400635,0.02508352
Age 60+ Male,-0.1262312,0.02767332,-0.01988113,0.004153574,-0.003627644,0.004229186,-0.03736324,0.02822814
All: LAG 2,-0.03625756,0.01504031,-0.006377477,0.002285943,6.97895E-05,0.002188509,0.043298583,0.014836408
Female,-0.04335361,0.01647489,-0.006969008,0.002493568,-0.001304311,0.002410215,0.04017915,0.01620472
Male,-0.02826279,0.01716701,-0.005684472,0.002622934,0.001554057,0.002481967,0.046814493,0.016988587
Warm All,0.0578011,0.0136495,0.01725919,0.002823582,0.000941974,0.001379503,0.09048784,0.01638544
Warm Female,0.059919245,0.017290615,0.01718758,0.003566308,0.001321023,0.001739323,0.1010782,0.02081566
Warm Male,0.055006782,0.017429533,0.01713504,0.003624757,0.000555055,0.001767047,0.07922927,0.020891325
Cold All,-0.06297104,0.01564835,-0.009482338,0.002217528,-0.000363383,0.002765911,0.03679273,0.0146078
Cold Female,-0.07028671,0.01646128,-0.009892555,0.002328994,-0.003006623,0.002916138,0.0326885,0.01533355
Cold Male,-0.054497433,0.017337777,-0.008969957,0.002462555,0.00255511,0.003054064,0.04148992,0.01621307
Age 0-10 All,-0.02905106,0.02300635,-0.004183093,0.003488147,-0.002276479,0.003474831,0.07173584,0.02290849
Age 0-10 Female,-0.06045757,0.02624244,-0.007330193,0.003941158,-0.007740219,0.003996532,0.04479423,0.02560626
Age 0-10 Male,-0.005207736,0.024931823,-0.001685419,0.003808619,0.001689888,0.003749645,0.09354565,0.025271334
Age 11-60 All,-0.03239824,0.01540552,-0.005477992,0.002353836,-0.000560519,0.002201323,0.041348712,0.015074216
Age 11-60 Female,-0.03386202,0.01741193,-0.005369568,0.002650198,-0.00130925,0.002505772,0.0419497,0.01701789
Age 11-60 Male,-0.03053864,0.01808811,-0.005572691,0.002777319,0.000268989,0.002560843,0.04058436,0.01771597
Age 60+All,-0.072354016,0.02241157,-0.01493971,0.003328526,0.00796596,0.003424983,0.007897261,0.022812032
Age 60+ Female,-0.073193244,0.024916836,-0.01454792,0.003704817,0.006256602,0.003786433,0.02376201,0.0254499
Age 60+ Male,-0.06950417,0.02782813,-0.015398405,0.00412725,0.01107915,0.004290865,-0.01283339,0.02808201
All: LAG 3,-0.06294932,0.01517653,-0.008998127,0.002295449,-0.004408357,0.002204151,0.01928289,0.01511447
Female,-0.059298623,0.016606704,-0.007858403,0.002497852,-0.005419753,0.002419665,0.01919302,0.01652161
Male,-0.067054923,0.017369283,-0.01030249,0.002643422,-0.003300698,0.002509891,0.01921498,0.01729345
Warm All,-0.005854151,0.01394239,0.000525093,0.002909516,-0.001421898,0.001392398,0.000849271,0.017008535
Warm Female,-0.01429351,0.01764706,-3.38746E-05,0.003681834,-0.002664874,0.001755323,0.01751419,0.02172083
Warm Male,0.003077172,0.017832481,0.001162751,0.003720772,-0.000108669,0.001789978,-0.0168168,0.02155658
Cold All,-0.0800093,0.01573441,-0.01025607,0.002215961,-0.00694705,0.002776819,0.0233477,0.01479179
Cold Female,-0.06950652,0.01650427,-0.008555413,0.002316593,-0.007249969,0.002917554,0.02125224,0.01551641
Cold Male,-0.09239294,0.01750985,-0.01227656,0.002475525,-0.006631562,0.00307776,0.02555175,0.01643439
Age 0-10 All,-0.069612901,0.02336708,-0.00816396,0.003487629,-0.009402696,0.003551574,0.04741642,0.02310404
Age 0-10 Female,-0.086895706,0.026707706,-0.009721422,0.003945854,-0.012504462,0.004078123,0.04533111,0.02589435
Age 0-10 Male,-0.05675255,0.02529524,-0.006942384,0.003804751,-0.007195463,0.003829507,0.04937177,0.02539745
Age 11-60 All,-0.057975862,0.015524751,-0.008181617,0.002362791,-0.004396024,0.002213622,0.01882568,0.01543028
Age 11-60 Female,-0.046955466,0.017527416,-0.00598358,0.002651183,-0.004862826,0.002508379,0.02078881,0.01743139
Age 11-60 Male,-0.071087887,0.018263901,-0.010860518,0.002799927,-0.003854096,0.002588071,0.01637136,0.01811078
Age 60+All,-0.082317201,0.022718588,-0.01523031,0.003387331,0.003763627,0.003408433,-0.01999087,0.0229196
Age 60+ Female,-0.093058783,0.025200132,-0.01547579,0.00375399,-0.00032426,0.003804594,-0.01826822,0.02558694
Age 60+ Male,-0.06625174,0.02841539,-0.015061952,0.004243855,0.010263444,0.004224538,-0.02156761,0.02837056
All: LAG 4,-0.08427962,0.01533385,-0.0116683,0.002330263,-0.006919383,0.002203329,0.006788815,0.014814402
Female,-0.06760272,0.01670467,-0.009110064,0.002524699,-0.006005584,0.002408149,0.01199631,0.01619367
Male,-0.1033453,0.01769004,-0.0146568,0.002704048,-0.007948,0.00252876,0.00086983,0.016982671
Warm All,-0.006153975,0.013886882,0.000562748,0.002931391,-0.001444468,0.001389408,0.0263379,0.0167722
Warm Female,0.01914827,0.01752029,0.00561704,0.003714668,0.000537169,0.001741976,0.03001067,0.02163048
Warm Male,-0.0336702,0.01779875,-0.004662317,0.003738807,-0.003756097,0.001795039,0.02113646,0.02104137
Cold All,-0.1079552,0.01582897,-0.01338568,0.002237227,-0.01119774,0.002749555,0.0033057,0.01441528
Cold Female,-0.089914,0.01657214,-0.01072481,0.002333065,-0.010860085,0.002889255,0.01026206,0.01512214
Cold Male,-0.1287878,0.01774629,-0.01652195,0.002518562,-0.01151996,0.00306324,-0.004508947,0.016079465
Age 0-10 All,-0.1263301,0.02394988,-0.01539042,0.003631483,-0.01601964,0.003543432,0.01898211,0.02293842
Age 0-10 Female,-0.1427414,0.02740244,-0.01696316,0.004132654,-0.01892635,0.004064639,-0.003525876,0.025971447
Age 0-10 Male,-0.11405,0.02596903,-0.01415875,0.003951322,-0.013955862,0.003831682,0.03638402,0.02506135
Age 11-60 All,-0.07032332,0.01566991,-0.00978599,0.002392168,-0.005755266,0.002226081,0.009352364,0.015063621
Age 11-60 Female,-0.046791091,0.017531683,-0.006037111,0.002658358,-0.004844166,0.002508277,0.01732704,0.01698126
Age 11-60 Male,-0.09911438,0.01867736,-0.01447745,0.002874453,-0.006887605,0.002628396,-9.37788E-05,0.01776987
Age 60+All,-0.1013117,0.0229669,-0.01683754,0.003409452,-2.93086E-05,0.00335343,-0.02562504,0.02279893
Age 60+ Female,-0.096819662,0.025684071,-0.01692072,0.003825376,0.001766318,0.003717171,0.002237795,0.02537776
Age 60+ Male,-0.107852689,0.028220219,-0.0168426,0.004173013,-0.002433108,0.004166867,-0.06803542,0.02825548
All: LAG 5,-0.1000519,0.01522026,-0.01454939,0.002316869,-0.006619113,0.002193013,0.02790243,0.01472454
Female,-0.07900579,0.01674242,-0.01116828,0.002528187,-0.005648749,0.002418702,0.03109376,0.01622327
Male,-0.1231894,0.01742195,-0.01839267,0.002674561,-0.00765418,0.002493756,0.02436177,0.01674549
Warm All,0.002271923,0.013925096,0.005299013,0.00288371,-0.0025943,0.001392718,0.02455461,0.01665638
Warm Female,0.0165572,0.01761457,0.006664487,0.00365902,-0.000678809,0.001749804,0.03262681,0.02128213
Warm Male,-0.01189231,0.01783537,0.003975232,0.003681698,-0.004557025,0.001796554,0.01473658,0.02109345
Cold All,-0.1321891,0.01566914,-0.0176635,0.002226414,-0.009321868,0.002735291,0.02635051,0.01435278
Cold Female,-0.1072704,0.01660797,-0.01374797,0.00234297,-0.009259162,0.002907656,0.02811074,0.01521705
Cold Male,-0.1606563,0.017365,-0.02225303,0.002486454,-0.009420442,0.00300888,0.02433061,0.01582481
Age 0-10 All,-0.1799545,0.02371669,-0.02402098,0.003626535,-0.01887262,0.003562494,0.03146645,0.02300242
Age 0-10 Female,-0.1667369,0.02709536,-0.02072105,0.004102707,-0.02078655,0.004109774,0.03430821,0.02597983
Age 0-10 Male,-0.190241,0.02584746,-0.02654987,0.003980642,-0.01771769,0.00383797,0.02850677,0.02512471
Age 11-60 All,-0.07610675,0.01561536,-0.01095902,0.002382509,-0.005266651,0.002210445,0.03585385,0.01492166
Age 11-60 Female,-0.055929295,0.017672868,-0.007637033,0.002672597,-0.004602843,0.002520985,0.04067759,0.01695075
Age 11-60 Male,-0.09963489,0.01838841,-0.01497764,0.002834619,-0.00601374,0.00257358,0.0304077,0.01745263
Age 60+All,-0.1110406,0.02281113,-0.01998027,0.003396897,0.003597001,0.003359995,-0.02332796,0.02281835
Age 60+ Female,-0.1010349,0.025546,-0.01878392,0.003814125,0.004434652,0.003708544,-0.02608856,0.02595334
Age 60+ Male,-0.125049,0.02808499,-0.02174019,0.004168034,0.002899382,0.004257977,-0.01874281,0.0274308
All: LAG 6,-0.08675369,0.0152302,-0.0133838,0.002325201,-0.004176225,0.00218841,0.041718981,0.01458647
Female,-0.07386473,0.01670081,-0.01120176,0.002533443,-0.003732682,0.002412298,0.03730973,0.01601674
Male,-0.1011499,0.01745933,-0.01590148,0.002684413,-0.004623579,0.002487028,0.046305551,0.016648659
Warm All,0.052131127,0.01377164,0.01206918,0.002852092,0.002907414,0.00139326,0.04981224,0.01590767
Warm Female,0.051421879,0.017373264,0.009923644,0.003584769,0.003950995,0.001753554,0.054058793,0.020413015
Warm Male,0.05335926,0.01775012,0.01448283,0.003691128,0.001829748,0.001798553,0.0435072,0.02011829
Cold All,-0.1275007,0.01574122,-0.01697139,0.00223947,-0.009245961,0.002734263,0.039863982,0.014314917
Cold Female,-0.1082089,0.01661631,-0.01395321,0.002353721,-0.009251881,0.002897269,0.03343707,0.01508806
Cold Male,-0.1496265,0.01748534,-0.02050465,0.002499216,-0.009198118,0.00301396,0.047101713,0.015877041
Age 0-10 All,-0.194981,0.02403131,-0.02754052,0.003672525,-0.01653082,0.003574513,0.03420021,0.02360302
Age 0-10 Female,-0.1893864,0.02758561,-0.02453775,0.004173747,-0.0204947,0.004119118,0.03169538,0.02690033
Age 0-10 Male,-0.198519,0.02611958,-0.02977665,0.004020078,-0.013518157,0.003861309,0.03614768,0.0256713
Age 11-60 All,-0.058018523,0.015547854,-0.009271388,0.00237938,-0.002136645,0.002204976,0.047985678,0.014728121
Age 11-60 Female,-0.04275675,0.0175149,-0.006781767,0.002660152,-0.001512275,0.002512906,0.05376307,0.016607303
Age 11-60 Male,-0.07620932,0.01838129,-0.01232226,0.00283908,-0.002867964,0.002568265,0.04098259,0.0173831
Age 60+All,-0.087910538,0.022730845,-0.01554866,0.003416595,0.001486007,0.00329365,0.01867639,0.02170255
Age 60+ Female,-0.1136099,0.02565875,-0.01991027,0.003877404,0.000930659,0.003656726,-0.04454755,0.0250767
Age 60+ Male,-0.05139409,0.02757008,-0.009417338,0.004114864,0.00220455,0.004098885,0.1065103,0.02579543
All: LAG 7,-0.09723066,0.01515168,-0.01522653,0.002329318,-0.004724157,0.002174484,0.039481632,0.014328935
Female,-0.08750416,0.01651571,-0.01336404,0.002519243,-0.004647017,0.002390165,0.04742102,0.015716713
Male,-0.1082423,0.01752611,-0.01744091,0.002719307,-0.004745072,0.002484351,0.03061687,0.01643562
Warm All,0.01409194,0.01378388,0.002542402,0.0028602,0.001232866,0.001398157,0.01130991,0.01596704
Warm Female,0.01938326,0.0172063,0.005799469,0.003537479,0.000262427,0.001754544,0.0501739,0.02040613
Warm Male,0.008192745,0.017867413,-0.001288717,0.003746502,0.002329736,0.001801515,-0.0272387,0.02037859
Cold All,-0.1346212,0.01568446,-0.01828685,0.002248484,-0.009513042,0.002697234,0.044203255,0.013998218
Cold Female,-0.122167,0.0164659,-0.01650674,0.002345094,-0.008378758,0.002851503,0.046147039,0.014742373
Cold Male,-0.1494199,0.01758413,-0.02044675,0.002538754,-0.010836276,0.002991993,0.042064534,0.015589117
Age 0-10 All,-0.2040557,0.0236761,-0.03075432,0.003682686,-0.0144526,0.003436326,0.05168975,0.02285797
Age 0-10 Female,-0.1875871,0.02693861,-0.02872406,0.004124702,-0.010567102,0.003964084,0.03781746,0.02597393
Age 0-10 Male,-0.2167086,0.02593842,-0.03240394,0.004083208,-0.01728316,0.003719096,0.06299894,0.02496364
Age 11-60 All,-0.07078841,0.01551553,-0.01116702,0.002388896,-0.003341089,0.002207449,0.041920043,0.014528109
Age 11-60 Female,-0.06547357,0.01738334,-0.009671183,0.002656381,-0.004329282,0.002503588,0.061823109,0.016409287
Age 11-60 Male,-0.07704233,0.01849736,-0.01304047,0.00287464,-0.002138776,0.002590343,0.01903649,0.01718708
Age 60+All,-0.079649165,0.022742402,-0.014443846,0.003407031,0.002412312,0.003328183,0.008936218,0.021611435
Age 60+ Female,-0.087895993,0.025420465,-0.01506876,0.003829901,0.000164313,0.003657074,-0.01306019,0.02449837
Age 60+ Male,-0.06394976,0.02807223,-0.013223521,0.004173232,0.006800187,0.004220486,0.04022994,0.0260895
All: LAG 8,-0.07106367,0.01484044,-0.0112113,0.002289521,-0.003518595,0.002117313,0.02745742,0.01395655
Female,-0.06421766,0.01625353,-0.01084401,0.002499619,-0.001477072,0.002330216,0.03872253,0.01538084
Male,-0.07906266,0.01710158,-0.01167394,0.00264826,-0.005794444,0.002425782,0.0147737,0.01598214
Warm All,0.049976425,0.013879381,0.005700953,0.002876019,0.006170843,0.001398421,0.03228061,0.01580605
Warm Female,0.052705353,0.017391965,0.004691665,0.003616393,0.007301681,0.001750507,0.04952281,0.02061496
Warm Male,0.04740411,0.017983882,0.00684977,0.003705605,0.004971658,0.001815006,0.01563905,0.01966952
Cold All,-0.1103733,0.01529804,-0.01406341,0.002204428,-0.01162476,0.002579017,0.02749668,0.01354613
Cold Female,-0.100439,0.01616863,-0.013362,0.002324082,-0.008412722,0.002737801,0.037674595,0.014353892
Cold Male,-0.1223811,0.01705393,-0.0149517,0.002463681,-0.01533549,0.002860399,0.01584844,0.01505527
Age 0-10 All,-0.1791967,0.02310952,-0.02732544,0.003604753,-0.012508139,0.003333157,0.0292087,0.0219738
Age 0-10 Female,-0.1863739,0.02619206,-0.02965888,0.004078623,-0.009977519,0.003788952,0.01322045,0.02446352
Age 0-10 Male,-0.1735876,0.0254429,-0.02549505,0.003978477,-0.01439958,0.003646811,0.04246774,0.0244644
Age 11-60 All,-0.042070959,0.015233456,-0.006834742,0.00235445,-0.001732168,0.002154051,0.0328314,0.01421857
Age 11-60 Female,-0.03866427,0.01718767,-0.007072419,0.002649634,0.00019708,0.00244596,0.056665224,0.016167049
Age 11-60 Male,-0.04607761,0.01804415,-0.006554474,0.002797465,-0.003935492,0.00253388,0.005504095,0.016732547
Age 60+All,-0.06268488,0.02248555,-0.010579138,0.003365514,-0.000128475,0.003333179,-0.003356089,0.021461914
Age 60+ Female,-0.05309564,0.02486165,-0.008640666,0.003730016,-0.000964024,0.003671093,-0.02122011,0.02439932
Age 60+ Male,-0.080158053,0.028301449,-0.01395181,0.004222021,0.001101412,0.004215319,0.02307813,0.02579392
All: LAG 9,-0.02664133,0.01485621,-0.005868449,0.002253457,0.002704293,0.002105503,0.03309879,0.01403775
Female,-0.02845778,0.01626622,-0.006398646,0.002461661,0.003294975,0.002313981,0.03116734,0.01545201
Male,-0.02433564,0.01710477,-0.005229887,0.00260089,0.002069521,0.002417178,0.03538567,0.01609826
Warm All,0.0350689,0.01392653,0.004160256,0.002857139,0.004311853,0.001424647,0.0229081,0.01620154
Warm Female,0.02626082,0.0175659,0.000356577,0.003623278,0.00485035,0.001775605,0.01286019,0.02092123
Warm Male,0.04475969,0.01790654,0.008135983,0.003649957,0.003768153,0.001857367,0.03285141,0.02029563
Cold All,-0.050126524,0.01523344,-0.007755311,0.002152653,0.00059644,0.002509869,0.035092596,0.013497561
Cold Female,-0.049506553,0.016067731,-0.007926434,0.00227025,0.001569724,0.002666776,0.03400881,0.0143102
Cold Male,-0.050760976,0.017025488,-0.007530773,0.002406057,-0.000543714,0.002785213,0.03644256,0.0150373
Age 0-10 All,-0.04207459,0.02303049,-0.009602126,0.003465902,0.005469406,0.00325618,0.079640368,0.021698404
Age 0-10 Female,-0.076520302,0.026315368,-0.016471699,0.003927603,0.008710147,0.003726667,0.03443441,0.02442988
Age 0-10 Male,-0.01543836,0.02520686,-0.004162496,0.003818081,0.003159708,0.003562987,0.1173389,0.02417093
Age 11-60 All,-0.01507964,0.01524774,-0.004059305,0.002325436,0.002980349,0.002142882,0.03062053,0.01437941
Age 11-60 Female,-0.009931,0.01722785,-0.003254685,0.002621523,0.003244568,0.002430801,0.046658049,0.01631712
Age 11-60 Male,-0.02095194,0.01800865,-0.004989235,0.002753362,0.002685852,0.002521191,0.01216847,0.01693988
Age 60+All,-0.061475417,0.022392232,-0.008638631,0.00332655,-0.004310571,0.003377887,-0.01732129,0.02164261
Age 60+ Female,-0.06260434,0.02472073,-0.009430166,0.003693672,-0.002900104,0.00369196,-0.04707042,0.0244264
Age 60+ Male,-0.05882062,0.02821422,-0.007281546,0.004149831,-0.006638359,0.0043234,0.02745672,0.02630231
All: LAG 10,-0.01231811,0.0149644,-0.004449547,0.002271722,0.005161034,0.00213048,0.049642264,0.013894035
Female,-0.01141866,0.01642051,-0.004994409,0.002483078,0.006890476,0.002345964,0.04509603,0.01534437
Male,-0.01316106,0.0172022,-0.003826446,0.002621081,0.003310516,0.002444987,0.054594666,0.015912407
Warm All,0.053804875,0.014234924,0.010460479,0.002896555,0.003997676,0.001450901,0.054134287,0.016075285
Warm Female,0.08448702,0.01808884,0.01679678,0.003673987,0.006011859,0.001834953,0.076102415,0.020913968
Warm Male,0.02279082,0.01812963,0.003889706,0.003693129,0.002011955,0.001855742,0.03412562,0.02001566
Cold All,-0.03871124,0.01531725,-0.00726691,0.002173283,0.004868959,0.002530517,0.048910697,0.013369617
Cold Female,-0.046324625,0.016214482,-0.008828923,0.002296269,0.006419394,0.002674964,0.039687803,0.014199112
Cold Male,-0.02980269,0.01704746,-0.005452914,0.00242305,0.003163935,0.002827753,0.05932826,0.01488388
Age 0-10 All,0.02134364,0.02304754,-0.000421922,0.003449239,0.009901691,0.003409198,0.1525144,0.02132132
Age 0-10 Female,0.00384197,0.02669097,-0.004616892,0.003947207,0.013530261,0.003962158,0.1043086,0.02447215
Age 0-10 Male,0.03472549,0.02498295,0.002803887,0.003770177,0.007520251,0.003688505,0.1899329,0.023471
Age 11-60 All,-0.009289313,0.015318602,-0.004101615,0.002338456,0.005303079,0.002154996,0.037659685,0.014256469
Age 11-60 Female,-0.000713268,0.017296701,-0.003454198,0.002630574,0.007299809,0.002450415,0.052064883,0.016093169
Age 11-60 Male,-0.01943167,0.01814223,-0.004905814,0.002779823,0.003057658,0.002536039,0.02042325,0.01693705
Age 60+All,-0.082258695,0.022882914,-0.012018316,0.003426931,-0.004597491,0.003347226,-0.03473171,0.0218988
Age 60+ Female,-0.079489501,0.025340743,-0.0122586,0.003806973,-0.002877112,0.003672215,-0.06125847,0.02507421
Age 60+ Male,-0.085769599,0.02864921,-0.011612778,0.004264489,-0.007141492,0.004255473,0.001332415,0.025869652
All: LAG 11,-0.01294956,0.01521599,-0.004551044,0.002319459,0.004853249,0.002123981,0.04318963,0.01390102
Female,-0.02436373,0.01666657,-0.00619901,0.002532109,0.004273212,0.002340173,0.042546216,0.015300431
Male,-0.000114718,0.017494537,-0.002663773,0.002675694,0.005461945,0.002429223,0.04381296,0.01593664
Warm All,0.02443666,0.01408807,0.005458329,0.002904034,0.001391162,0.001417966,0.01931688,0.01613238
Warm Female,0.02051913,0.01781779,0.005503593,0.003684342,0.00063495,0.001791142,0.03113552,0.0209603
Warm Male,0.02921614,0.01801522,0.005489408,0.003700382,0.002269083,0.001815411,0.008666173,0.020077052
Cold All,-0.02885772,0.01566008,-0.006391527,0.00222879,0.006727242,0.002555053,0.048117972,0.013410195
Cold Female,-0.042843937,0.016528575,-0.008391402,0.002348908,0.006396425,0.002696267,0.044430594,0.014188631
Cold Male,-0.01305096,0.01743707,-0.004104961,0.002484991,0.007038756,0.002850127,0.05221475,0.01493629
Age 0-10 All,0.01308773,0.02379155,-0.002794581,0.003600732,0.010987675,0.003335716,0.1193002,0.02136282
Age 0-10 Female,-0.00492804,0.02712815,-0.005576097,0.00407044,0.010937464,0.003864036,0.092042274,0.02426831
Age 0-10 Male,0.02731651,0.02603577,-0.000565478,0.003962495,0.011117272,0.003613586,0.1408057,0.02354555
Age 11-60 All,-0.006034514,0.015524979,-0.003128571,0.002380534,0.004227662,0.002150253,0.03464656,0.01420851
