Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 0-10 Male,-0.1965283,0.03940146,0.82157808,0.760518257,0.887540,-1.635976,0.3198776,0.849083624,0.797483918,0.904022,0.014504856,0.004851825,1.204015423,1.066027978,1.359864,-0.007757647,0.004852823,0.950825518,0.893821069,1.011465
Age 11-60 All,-0.04353122,0.02351557,0.957402664,0.914276957,1.002563,-0.36347547,0.18390848,0.964305094,0.930164702,0.999699,0.01060974,0.002749376,1.145458132,1.069111925,1.227256,0.00204501,0.0027912,1.013381304,0.977978764,1.050065
Age 11-60 Female,-0.01780102,0.0264852,0.982356482,0.932662377,1.034698,-0.203234,0.2039707,0.979881728,0.941480486,1.019849,0.00871867,0.003096504,1.1180644,1.034495516,1.208384,0.003774707,0.003126892,1.02483907,0.984815457,1.066489
Age 11-60 Male,-0.073713059,0.027776965,0.928938206,0.879716212,0.980914,-0.5633526,0.2211186,0.945222188,0.905131985,0.987088,0.01287167,0.00325507,1.179107004,1.086644144,1.279438,9.27E-06,0.003317031,1.000060265,0.958679261,1.043227
Age 60+All,-0.1570483,0.03483878,0.854662778,0.798250909,0.915061,-0.974191484,0.272091433,0.907175685,0.860063488,0.956869,0.02194086,0.003856738,1.324245692,1.202118197,1.458781,-0.01948577,0.004043335,0.881035371,0.836800496,0.927609
Age 60+ Female,-0.137113812,0.039272421,0.871870991,0.807277538,0.941633,-0.927764085,0.307424566,0.911397258,0.858102585,0.968002,0.0213087,0.004298234,1.313573597,1.179295546,1.463141,-0.016538406,0.004567862,0.898076847,0.8473053,0.951891
Age 60+ Male,-0.1852653,0.04244758,0.830883821,0.76455405,0.902968,-1.028038264,0.330033302,0.902303964,0.845784776,0.962600,0.02323155,0.004804312,1.34630505,1.193432084,1.518760,-0.02369925,0.004916425,0.857233337,0.805187283,0.912644
All: LAG 6,-0.073504942,0.022883279,0.929131554,0.888379583,0.971753,-0.627988806,0.180824033,0.939132332,0.90643098,0.973013,0.01111194,0.00269929,1.152845037,1.077359397,1.233620,-0.001514149,0.002703546,0.990206305,0.956681126,1.024906
Female,-0.06205664,0.02503499,0.939829653,0.894826691,0.987096,-0.607589681,0.197367591,0.941050036,0.905341538,0.978167,0.00902505,0.002943294,1.122457682,1.042560055,1.208478,-0.000922446,0.00294402,0.994022041,0.957429956,1.032013
Male,-0.086339369,0.026228022,0.917282881,0.871319724,0.965671,-0.653921858,0.207679912,0.936700031,0.899337005,0.975615,0.0135608,0.003110836,1.189553754,1.100245775,1.286111,-0.002220155,0.003112951,0.98567262,0.947346838,1.025549
Warm All,0.074526913,0.021100125,1.077374339,1.033726948,1.122865,0.904486871,0.239578206,1.094665336,1.044450969,1.147294,-4.58E-05,0.002372593,0.999413333,0.941660519,1.060708,0.00839856,0.003049366,1.056108198,1.015866271,1.097944
Warm Female,0.083284332,0.026577953,1.086850791,1.031683098,1.144968,0.61573934,0.30453969,1.063509123,1.001885931,1.128923,0.00302601,0.002964022,1.039492827,0.964998766,1.119738,0.010814636,0.003833764,1.072824762,1.02168475,1.126525
Warm Male,0.06550119,0.02722537,1.067694008,1.012213447,1.126216,1.212664,0.3063205,1.128925618,1.063140838,1.198781,-0.003379247,0.00308024,0.957667765,0.886449232,1.034608,0.005739337,0.003942073,1.038010282,0.987166738,1.091472
Cold All,-0.1127617,0.02344977,0.893363523,0.853232459,0.935382,-0.8335969,0.1729981,0.920020166,0.889347423,0.951751,0.01593716,0.002807155,1.226292817,1.142900973,1.315769,-0.003593048,0.00263801,0.976915801,0.944628964,1.010306
Cold Female,-0.09864398,0.02468054,0.906065228,0.863278578,0.950973,-0.7575735,0.1816425,0.927041126,0.894617273,0.960640,0.01184667,0.002953643,1.163738161,1.080621545,1.253248,-0.003157006,0.002764757,0.979688574,0.945781657,1.014811
Cold Male,-0.1290751,0.02605561,0.878907957,0.835149861,0.924959,-0.9244271,0.1925774,0.911701441,0.877930469,0.946771,0.02075717,0.003126531,1.30433297,1.205932789,1.410762,-0.004135725,0.002944054,0.973475898,0.937639755,1.010682
Age 0-10 All,-0.193469,0.03614646,0.824095383,0.767730851,0.884598,-1.518985,0.2900285,0.859075472,0.81160291,0.909325,0.014614295,0.00441402,1.205703213,1.07931226,1.346895,-0.005388875,0.004309133,0.965578681,0.91399878,1.020069
Age 0-10 Female,-0.1867662,0.04147092,0.829637683,0.764870146,0.899890,-1.674763,0.3359826,0.845796662,0.791893085,0.903369,0.007469211,0.004993644,1.100325341,0.970761329,1.247182,-0.002321929,0.004895391,0.985020783,0.925464209,1.048410
Age 0-10 Male,-0.1980701,0.03919757,0.820312347,0.759650107,0.885819,-1.409062,0.312016,0.86857078,0.817044812,0.923346,0.0201476,0.004836195,1.294195517,1.146322302,1.461144,-0.007708441,0.004700436,0.951129678,0.895844508,1.009827
Age 11-60 All,-0.03568832,0.02328456,0.964940999,0.921893052,1.009999,-0.33273235,0.18291817,0.96727423,0.933209838,1.002582,0.009330591,0.002748691,1.126856125,1.051767839,1.207305,0.001480861,0.00275468,1.009672072,0.974852573,1.045735
Age 11-60 Female,-0.0217202,0.02616967,0.978513985,0.929588975,1.030014,-0.3089535,0.2036966,0.969577034,0.931629679,1.009070,0.007225119,0.003097017,1.096892874,1.014893378,1.185518,0.002125843,0.0030814,1.013913889,0.97488179,1.054509
Age 11-60 Male,-0.05257367,0.02756213,0.948784422,0.89888925,1.001449,-0.36252442,0.21893392,0.964396808,0.923888865,1.006681,0.011785859,0.003250521,1.162832682,1.071768325,1.261634,0.000676439,0.003279737,1.004406534,0.963303269,1.047264
Age 60+All,-0.113010079,0.034055173,0.893141658,0.835472189,0.954792,-1.001039073,0.271160757,0.904743404,0.857914002,0.954129,0.01623273,0.003875128,1.230941033,1.116903063,1.356623,-0.012689902,0.003920071,0.920825837,0.875967694,0.967981
Age 60+ Female,-0.144658672,0.038505902,0.8653176,0.802414285,0.933152,-1.1260388,0.315253041,0.893504525,0.839966326,0.950455,0.01889962,0.004305847,1.273686098,1.143267106,1.418983,-0.01530288,0.004463421,0.905318268,0.85527459,0.958290
Age 60+ Male,-0.06873252,0.04118844,0.93357636,0.86117128,1.012069,-0.854178795,0.315797005,0.918128537,0.863022866,0.976753,0.012120817,0.004827008,1.167828986,1.034632696,1.318173,-0.009283084,0.004698194,0.941444345,0.886747471,0.999515
All: LAG 7,-0.082095683,0.022700584,0.921183813,0.88109588,0.963096,-0.8242493,0.1818063,0.920880566,0.888643652,0.954287,0.01205755,0.0027102,1.16688364,1.090180351,1.248984,-0.001086794,0.002660737,0.992960732,0.959865652,1.027197
Female,-0.06315726,0.02473265,0.938795827,0.894372205,0.985426,-0.8185046,0.196432,0.921409736,0.886609065,0.957576,0.01214182,0.002939946,1.168142985,1.085084572,1.257559,0.000403515,0.002897558,1.00262629,0.966289267,1.040330
Male,-0.1037938,0.02620932,0.901411149,0.856274679,0.948927,-0.8325083,0.2118517,0.920120324,0.882696578,0.959131,0.011958656,0.00315029,1.165407483,1.076845917,1.261252,-0.002801851,0.003072253,0.981952805,0.944261126,1.021149
Warm All,0.02881389,0.0210372,1.029233026,0.987657776,1.072558,0.17876,0.246994,1.018036732,0.969926655,1.068533,0.000858289,0.002396657,1.011046668,0.952046661,1.073703,0.00583669,0.002991362,1.038667337,0.999828548,1.079015
Warm Female,0.04817254,0.02641719,1.049351695,0.996401338,1.105116,0.3356742,0.304976,1.034137163,0.97413257,1.097838,-0.000531408,0.00300353,0.993221059,0.921129557,1.070955,0.010080632,0.003790762,1.067718478,1.017379089,1.120549
Warm Male,0.007335853,0.027104098,1.007362826,0.955244281,1.062325,-0.0172847,0.3242958,0.998273023,0.936795335,1.063785,0.002352816,0.00309417,1.03057412,0.953600468,1.113761,0.001437972,0.003823378,1.009390636,0.96140164,1.059775
Cold All,-0.1163345,0.02328433,0.890177409,0.850465199,0.931744,-0.9711653,0.1730627,0.907450255,0.877185477,0.938759,0.0170376,0.002819753,1.24368815,1.158747079,1.334856,-0.002958924,0.002598875,0.980950768,0.949003613,1.013973
Cold Female,-0.0959847,0.0243928,0.908477916,0.86606563,0.952967,-0.9675357,0.180241,0.907779683,0.876270184,0.940422,0.01723936,0.002934846,1.246904161,1.158393801,1.342177,-0.001759592,0.002718613,0.98862781,0.954972746,1.023469
Cold Male,-0.1405705,0.02608822,0.868862408,0.825551682,0.914445,-0.9770677,0.195053,0.906914799,0.872897485,0.942258,0.01678038,0.003189236,1.239600145,1.144281937,1.342858,-0.004405831,0.00291418,0.971768277,0.936351298,1.008525
Age 0-10 All,-0.2037603,0.03546343,0.815657861,0.760888368,0.874370,-1.807561,0.290873,0.834638902,0.7883862,0.883605,0.01729393,0.00442508,1.247775423,1.116664254,1.394281,-0.005599586,0.004204457,0.964257109,0.913965832,1.017316
Age 0-10 Female,-0.1715019,0.04001236,0.842398667,0.778858319,0.911123,-1.819185,0.3223267,0.833669282,0.78263055,0.888036,0.02203107,0.004980729,1.325775665,1.17004378,1.502235,-0.003883852,0.004704568,0.975070953,0.918345834,1.035300
Age 0-10 Male,-0.2289281,0.03896266,0.79538572,0.736906019,0.858506,-1.796594,0.3244996,0.835554753,0.784066593,0.890424,0.013497098,0.004873432,1.188584204,1.051794962,1.343163,-0.00692948,0.00464306,0.955957694,0.901050292,1.014211
Age 11-60 All,-0.04453312,0.02316302,0.956443922,0.91399275,1.000867,-0.516863124,0.185368787,0.949626706,0.915743849,0.984763,0.009931589,0.002763997,1.135558203,1.059483137,1.217096,0.002420576,0.002717036,1.015858171,0.98129584,1.051638
Age 11-60 Female,-0.02965688,0.02597468,0.97077857,0.922592855,1.021481,-0.544333043,0.206364782,0.947021669,0.909481337,0.986112,0.009791038,0.003097852,1.133517111,1.048757757,1.225127,0.003842833,0.003056928,1.025292989,0.986130236,1.066011
Age 11-60 Male,-0.06252059,0.02754769,0.93939372,0.890017581,0.991509,-0.4846435,0.2223553,0.952691302,0.912063204,0.995129,0.010093066,0.003294537,1.137907722,1.047637784,1.235956,0.000719821,0.003219862,1.004689799,0.964310245,1.046760
Age 60+All,-0.110641446,0.03413442,0.89525969,0.837323395,0.957205,-1.04551,0.265935,0.900728859,0.854982515,0.948923,0.01595968,0.00390292,1.226646354,1.112230487,1.352832,-0.013668349,0.003882284,0.914988055,0.870833425,0.961381
Age 60+ Female,-0.116833387,0.03835526,0.889733422,0.825298866,0.959199,-1.075486938,0.3023965,0.898032793,0.846353289,0.952868,0.013497929,0.004325586,1.188596847,1.066362356,1.324843,-0.011681334,0.004349192,0.926882318,0.876921871,0.979689
Age 60+ Male,-0.09761341,0.0418066,0.906999473,0.835642536,0.984450,-0.975410302,0.319964582,0.907065124,0.851927297,0.965772,0.02011675,0.004893766,1.293684566,1.1442159,1.462678,-0.016451317,0.004785514,0.898585373,0.845437521,0.955074
All: LAG 8,-0.03534988,0.02203747,0.965267629,0.92446201,1.007874,-0.7229624,0.1768224,0.930255276,0.898567518,0.963060,0.01159168,0.002675658,1.15994606,1.084638331,1.240482,0.003710615,0.002593042,1.024412213,0.991123275,1.058819
Female,-0.02723564,0.02419058,0.973131906,0.928069017,1.020383,-0.8493442,0.1946187,0.918572522,0.884193203,0.954289,0.012858995,0.002929203,1.178915722,1.095386524,1.268814,0.004167413,0.002849208,1.027458405,0.990831563,1.065439
Male,-0.04483276,0.02531314,0.956157376,0.909876399,1.004792,-0.582518428,0.20271336,0.943412326,0.906663717,0.981650,0.010167533,0.003089611,1.138992868,1.054041962,1.230790,0.003159412,0.002978128,1.020748496,0.982745422,1.060221
Warm All,0.08582735,0.02130151,1.089618189,1.045062185,1.136074,0.2556677,0.2511356,1.025896403,0.976621798,1.077657,0.008996792,0.002385584,1.12205176,1.056867565,1.191256,0.009601782,0.003085525,1.064400344,1.023370912,1.107075
Warm Female,0.092158506,0.026997806,1.096538616,1.040022977,1.156125,-0.06494874,0.31981702,0.993526172,0.93315962,1.057798,0.0123376,0.003001433,1.171074004,1.086130444,1.262661,0.008170438,0.003984564,1.054543368,1.002347252,1.109458
Warm Male,0.078993228,0.02725718,1.082196993,1.02589885,1.141585,0.59865978,0.31977333,1.061694247,0.997194349,1.130366,0.005291204,0.003072285,1.070073579,0.990693501,1.155814,0.010989454,0.003869469,1.074044523,1.0223812,1.128319
Cold All,-0.071737864,0.022402017,0.930774853,0.89079067,0.972554,-0.8569337,0.1669296,0.917875636,0.888330366,0.948404,0.01322432,0.002778727,1.18444143,1.104683196,1.269958,0.001974134,0.002502905,1.012914553,0.981125263,1.045734
Cold Female,-0.05962794,0.02366463,0.942114992,0.899415101,0.986842,-0.9536212,0.1771692,0.909043692,0.878018791,0.941165,0.01404705,0.002927502,1.196980625,1.112218945,1.288202,0.002942144,0.002644823,1.01930797,0.985534536,1.054239
Cold Male,-0.086785071,0.024953746,0.916874137,0.873109402,0.962833,-0.749418,0.1851042,0.927797483,0.894739895,0.962076,0.01223655,0.00311094,1.169560269,1.081750516,1.264498,0.000760077,0.002789308,1.004952725,0.969868015,1.041307
Age 0-10 All,-0.127643017,0.034062279,0.880167528,0.823324321,0.940935,-1.768241,0.2824854,0.837927163,0.792794496,0.885629,0.02316452,0.004308923,1.345150437,1.207320687,1.498715,0.002480916,0.0040418,1.016256679,0.965251511,1.069957
Age 0-10 Female,-0.145330254,0.038713063,0.864736663,0.801550055,0.932904,-2.150233,0.3233104,0.806522648,0.756999915,0.859285,0.03035435,0.004887271,1.474819604,1.304635674,1.667203,-0.003623146,0.004651011,0.976724699,0.920531251,1.036348
Age 0-10 Male,-0.113747131,0.037313092,0.892483609,0.829542619,0.960200,-1.467876,0.3099895,0.863477361,0.812576235,0.917567,0.017566641,0.004742981,1.252138644,1.111667452,1.410360,0.007175225,0.004389603,1.047743666,0.990758389,1.108007
Age 11-60 All,-0.003462631,0.022625833,0.996543357,0.953315602,1.041731,-0.45790591,0.18127395,0.955241978,0.921898374,0.989792,0.008451719,0.002747491,1.114250524,1.040033526,1.193764,0.006130003,0.002671334,1.040649481,1.005829148,1.076675
Age 11-60 Female,0.006456434,0.02558808,1.006477322,0.957244722,1.058242,-0.575799344,0.205672927,0.944046426,0.906746983,0.982880,0.010169787,0.003104301,1.139025729,1.053683974,1.231280,0.008002096,0.00301747,1.053390094,1.013663561,1.094674
Age 11-60 Male,-0.0152987,0.02673159,0.984817731,0.934547694,1.037792,-0.3210648,0.2134773,0.968403461,0.928719957,1.009783,0.00644099,0.003252597,1.085938589,1.000843874,1.178268,0.003861785,0.003165423,1.0254193,0.984889441,1.067617
Age 60+All,-0.07165381,0.03338276,0.930853092,0.871896967,0.993796,-0.57521031,0.25838089,0.944102035,0.89748068,0.993145,0.011713771,0.003900725,1.1617602,1.053454622,1.281201,-0.007537559,0.003803879,0.952186716,0.907142661,0.999467
Age 60+ Female,-0.06498835,0.03695409,0.93707838,0.871605499,1.007469,-0.74118882,0.29185136,0.928561298,0.876935576,0.983226,0.007763865,0.004330887,1.104483132,0.990767067,1.231251,-0.00606981,0.004234375,0.961314399,0.910829367,1.014598
Age 60+ Male,-0.08456186,0.04194699,0.91891481,0.846387522,0.997657,-0.3302645,0.3148473,0.967512969,0.909612567,1.029099,0.01801644,0.004878711,1.259368534,1.114285431,1.423342,-0.009763246,0.004735668,0.938510628,0.883562269,0.996876
All: LAG 9,0.02163933,0.02186825,1.021875158,0.979001171,1.066627,-0.585552448,0.173111438,0.943126136,0.911662807,0.975675,0.01160243,0.002594211,1.16010568,1.087006446,1.238121,0.007850089,0.002566046,1.05234981,1.018503255,1.087321
Female,0.01763673,0.02400693,1.017793175,0.971011611,1.066829,-0.7655094,0.1901248,0.926305727,0.892422681,0.961475,0.01316334,0.00283712,1.183517282,1.102205404,1.270828,0.006253817,0.002821089,1.041487324,1.004720242,1.079600
Male,0.02646479,0.02514225,1.026818092,0.977444252,1.078686,-0.37944282,0.19865781,0.962766583,0.925999844,1.000993,0.009808646,0.002998359,1.133772614,1.0516158,1.222348,0.009691944,0.002950078,1.065024322,1.025739322,1.105814
Warm All,0.083035191,0.021456847,1.086580046,1.04183103,1.133251,0.727346821,0.252971551,1.075445164,1.023422352,1.130112,0.008473351,0.002410444,1.114559091,1.049155625,1.184040,0.01258682,0.003134392,1.085254292,1.042771608,1.129468
Warm Female,0.100198761,0.027144308,1.105390605,1.04811773,1.165793,0.404441,0.3259226,1.041273101,0.976835778,1.109961,0.01701058,0.003010904,1.243258088,1.152804725,1.340809,0.012038451,0.004005544,1.081392899,1.02759313,1.138009
Warm Male,0.06511279,0.02754294,1.067279396,1.011190781,1.126479,1.035766109,0.318209976,1.109130762,1.042068266,1.180509,-0.000913551,0.003139887,0.98837465,0.913504536,1.069381,0.013161529,0.003979022,1.089315959,1.035471831,1.145960
Cold All,-0.000881482,0.02201744,0.999118906,0.956919829,1.043179,-0.7489597,0.1616123,0.927840005,0.898910342,0.957701,0.01282264,0.002637791,1.178367248,1.102910827,1.258986,0.006159585,0.002450303,1.0408496,1.008859457,1.073854
Cold Female,-0.009771745,0.023314285,0.990275843,0.946042539,1.036577,-0.9084824,0.1712512,0.913156281,0.883014661,0.944327,0.01263786,0.002790578,1.175583486,1.096095793,1.260836,0.00446131,0.00259688,1.029423066,0.995922599,1.064050
Cold Male,0.009457064,0.024521462,1.009501923,0.962130674,1.059206,-0.563500051,0.179695701,0.94520825,0.912497108,0.979092,0.01295867,0.002943304,1.180420789,1.096397018,1.270884,0.008173367,0.002730586,1.054563445,1.018508416,1.091895
Age 0-10 All,0.05449573,0.03349829,1.056007967,0.988901134,1.127669,-1.061833,0.2649502,0.899259799,0.853752842,0.947192,0.02132873,0.004002159,1.31391042,1.18839253,1.452685,0.0167757,0.003940239,1.115209244,1.060609142,1.172620
Age 0-10 Female,-0.01399091,0.03847544,0.986106508,0.914477173,1.063346,-1.68489,0.3036751,0.844940558,0.79611684,0.896759,0.02854603,0.004496032,1.441074742,1.287358872,1.613145,0.005365423,0.004545343,1.035490523,0.977230801,1.097224
Age 0-10 Male,0.106629651,0.036595014,1.112522157,1.035519697,1.195251,-0.5672565,0.2910315,0.944853254,0.892465141,1.000317,0.015528334,0.004448345,1.219892421,1.091074069,1.363920,0.02556338,0.004302373,1.180764335,1.117785771,1.247291
Age 11-60 All,0.0296283,0.02247941,1.030071585,0.985672289,1.076471,-0.44736535,0.17841217,0.956249387,0.92338841,0.990280,0.009495545,0.002673079,1.129237895,1.05599217,1.207564,0.008117996,0.002650419,1.054183964,1.019182297,1.090388
Age 11-60 Female,0.04328047,0.02541556,1.044230729,0.993487273,1.097566,-0.52114973,0.20151319,0.949219726,0.912459518,0.987461,0.01009118,0.003020322,1.137880253,1.054844398,1.227453,0.009550244,0.002990232,1.064043832,1.024270888,1.105361
Age 11-60 Male,0.01383621,0.02657271,1.013932373,0.962475852,1.068140,-0.35718049,0.21075697,0.964912313,0.925865396,1.005606,0.008785352,0.003162363,1.119019109,1.033669552,1.211416,0.006424181,0.00314687,1.04264127,1.001667441,1.085291
Age 60+All,-0.07841122,0.03345384,0.924584141,0.86590442,0.987240,-0.49196765,0.25849147,0.951993792,0.904963115,1.001469,0.005706995,0.003904371,1.075783826,0.975404206,1.186494,-0.007330653,0.003843238,0.953468163,0.907908118,1.001314
Age 60+ Female,-0.07974136,0.03697219,0.923355132,0.858810615,0.992751,-0.82572752,0.293434528,0.920744449,0.869283544,0.975252,0.008954535,0.004338536,1.121445018,1.005789552,1.250400,-0.009409201,0.004296125,0.940672902,0.890571009,0.993593
Age 60+ Male,-0.07507421,0.04206865,0.927674641,0.854252242,1.007408,0.00772116,0.31184324,1.000772414,0.941435765,1.063849,0.000593384,0.004862308,1.007624233,0.891909804,1.138351,-0.004011736,0.004743679,0.974260766,0.917125686,1.034955
All: LAG 10,0.02426925,0.02187146,1.024566145,0.981573079,1.069442,-0.597011293,0.177203525,0.942046041,0.909888677,0.975340,0.008538162,0.002644338,1.115484092,1.043882904,1.191996,0.008775345,0.00256417,1.058697885,1.024671647,1.093854
Female,0.0220238,0.02404824,1.022268114,0.975201902,1.071606,-0.727236671,0.194482288,0.929857745,0.895079985,0.965987,0.010043716,0.002885181,1.137189156,1.057783989,1.222555,0.007767546,0.002821542,1.051785345,1.014648862,1.090281
Male,0.02705241,0.02511976,1.027421649,0.978061899,1.079272,-0.4501371,0.20350127,0.955984375,0.918604178,0.994886,0.006875151,0.003062253,1.091990233,1.011238816,1.179190,0.00991952,0.00294799,1.066600918,1.02728509,1.107421
Warm All,0.079215017,0.021968811,1.082437039,1.03681773,1.130064,1.183988,0.2534431,1.125692948,1.071140483,1.183024,0.002171778,0.002416195,1.028188749,0.96771395,1.092443,0.008183836,0.003183451,1.054635209,1.012717962,1.098287
Warm Female,0.1416307,0.02771658,1.152151081,1.091230767,1.216472,1.505657,0.3204699,1.162491678,1.091719089,1.237852,0.0063427,0.003038691,1.084573216,1.004964161,1.170489,0.014260801,0.003989585,1.097127287,1.042756715,1.154333
Warm Male,0.0145284,0.02816567,1.01463445,0.960139864,1.072222,0.856837294,0.323871589,1.089461709,1.022453262,1.160862,-0.002089923,0.003100299,0.973603625,0.900746589,1.052354,0.001775296,0.004105559,1.01160626,0.960054335,1.065926
Cold All,0.002156102,0.021913787,1.002158428,0.960025991,1.046140,-0.8230623,0.1662823,0.920989881,0.891457459,0.951501,0.01079297,0.002704492,1.148147778,1.072829682,1.228754,0.008011983,0.002442134,1.053457793,1.021186414,1.086749
Cold Female,-0.01607333,0.02329836,0.984055157,0.94012906,1.030034,-0.9947395,0.1765514,0.905313533,0.874521828,0.937189,0.0115628,0.002841716,1.159517349,1.079729848,1.245201,0.006072377,0.002598327,1.040259759,1.006388082,1.075271
Cold Male,0.02312794,0.02429955,1.023397465,0.975798491,1.073318,-0.627077314,0.184380561,0.939217937,0.905881912,0.973781,0.009922796,0.003041125,1.135430403,1.052024123,1.225449,0.010246628,0.002711738,1.06887114,1.032574853,1.106443
Age 0-10 All,0.1416308,0.03302159,1.152151196,1.079943239,1.229187,-0.56082605,0.26953063,0.945461033,0.896810581,0.996751,0.01293858,0.004179828,1.180117281,1.062633541,1.310590,0.03117299,0.003907804,1.22461246,1.165137391,1.287123
Age 0-10 Female,0.09105373,0.03842221,1.095327856,1.015870823,1.181000,-1.076458202,0.3099854,0.897945574,0.845013261,0.954194,0.017352175,0.004751006,1.248706031,1.10839675,1.406777,0.02103408,0.004536165,1.146508824,1.082129412,1.214718
Age 0-10 Male,0.1796279,0.03578118,1.196771961,1.115716486,1.283716,-0.1612505,0.2941873,0.984004263,0.928870673,1.042410,0.009731322,0.004591248,1.132651021,1.009419781,1.270926,0.03891367,0.004268776,1.287804532,1.219638677,1.359780
Age 11-60 All,0.02054252,0.02246835,1.02075497,0.976778423,1.066711,-0.54984392,0.182477964,0.946499921,0.913245927,0.980965,0.008034492,0.002700485,1.108315724,1.03571471,1.186006,0.007226385,0.002646679,1.048092141,1.01334102,1.084035
Age 11-60 Female,0.03986103,0.02535385,1.040666143,0.990215665,1.093687,-0.541343786,0.205428832,0.9473048,0.909920151,0.986225,0.009891478,0.003040211,1.134975334,1.051626596,1.224930,0.009420078,0.00298624,1.063143948,1.02345669,1.104370
Age 11-60 Male,-0.002298581,0.026664531,0.997704059,0.946900688,1.051233,-0.561557612,0.216665979,0.945391869,0.906084878,0.986404,0.005883445,0.003211731,1.078216294,0.994746039,1.168691,0.004601795,0.003147012,1.030363515,0.989870388,1.072513
Age 60+All,-0.1556848,0.0341706,0.855828905,0.800387594,0.915111,-0.838287655,0.26722219,0.919588708,0.872664316,0.969036,0.001554299,0.004000971,1.020094252,0.922672127,1.127803,-0.01677081,0.003923356,0.896721213,0.85300163,0.942682
Age 60+ Female,-0.1505089,0.03783004,0.860270074,0.798791133,0.926481,-1.195605,0.3037391,0.887310324,0.836027841,0.941739,0.00119247,0.00444195,1.0153807,0.908304117,1.135080,-0.014621675,0.004349161,0.909335753,0.860321434,0.961143
Age 60+ Male,-0.164189998,0.042887834,0.848580778,0.780164759,0.922996,-0.3056057,0.3226183,0.969901683,0.910470521,1.033212,0.002198616,0.004979698,1.02854202,0.907748085,1.165410,-0.02028493,0.004913552,0.876470664,0.823286767,0.933090
All: LAG 11,0.01965607,0.02221982,1.019850523,0.976388443,1.065247,-0.571831191,0.180586586,0.944421112,0.911578023,0.978447,0.007639267,0.002639754,1.102723046,1.032059654,1.178225,0.008095674,0.002590772,1.054031021,1.019809093,1.089401
Female,0.003045791,0.024401827,1.003050434,0.956206113,1.052190,-0.709671821,0.197647664,0.931492461,0.896097438,0.968286,0.008576361,0.002887138,1.116029638,1.038050986,1.199866,0.006087091,0.002845222,1.040359256,1.003323474,1.078762
Male,0.03831432,0.02550115,1.039057778,0.988399872,1.092312,-0.41435076,0.2077439,0.959411622,0.921131125,0.999283,0.006556027,0.003042857,1.087538783,1.007606735,1.173812,0.010387356,0.002979075,1.069849318,1.030005764,1.111234
Warm All,0.04716286,0.02160694,1.04829272,1.00482486,1.093641,1.142114,0.2632478,1.120989077,1.064616703,1.180346,0.0016892,0.00231497,1.021857204,0.964200318,1.082962,0.006330467,0.003208525,1.042006348,1.000271464,1.085483
Warm Female,0.070678862,0.02730067,1.073236513,1.017317793,1.132229,1.124180424,0.336700342,1.118980544,1.047519277,1.195317,0.005924069,0.002924475,1.078777098,1.00246188,1.160902,0.00816917,0.004061046,1.054534677,1.001362807,1.110530
Warm Male,0.0230172,0.02767368,1.02328414,0.969259198,1.080320,1.164760508,0.333302324,1.123530602,1.052479486,1.199378,-0.00270037,0.002967512,0.966025801,0.896718153,1.040690,0.004430272,0.004101166,1.029215404,0.976820776,1.084420
Cold All,0.009249333,0.022377896,1.00929224,0.965980778,1.054546,-0.7648063,0.1698179,0.926370858,0.896044736,0.957723,0.01002862,0.002740667,1.136969439,1.0614209,1.217895,0.008074785,0.002474229,1.053887916,1.021185722,1.087637
Cold Female,-0.01854036,0.02373457,0.981630455,0.937011131,1.028374,-0.9049097,0.1793672,0.913482583,0.881926164,0.946168,0.009965396,0.002880203,1.136049699,1.056856077,1.221178,0.005416335,0.002622886,1.035833252,1.001792214,1.071031
Cold Male,0.04068047,0.02480831,1.041519256,0.992087651,1.093414,-0.604423805,0.188900882,0.941348007,0.907132319,0.976854,0.010062759,0.003070014,1.13746638,1.053146978,1.228537,0.01114793,0.002749307,1.07515146,1.038144904,1.113477
Age 0-10 All,0.121374028,0.033989756,1.129047129,1.05628085,1.206826,-0.69300604,0.28223151,0.933046161,0.882834098,0.986114,0.013554988,0.004155631,1.189465262,1.071701289,1.320170,0.02843718,0.003963168,1.20302795,1.143794118,1.265329
Age 0-10 Female,0.06213125,0.03905385,1.064101999,0.985689093,1.148753,-1.101887107,0.319527702,0.895665098,0.84129228,0.953552,0.012370562,0.004740657,1.1715682,1.040196451,1.319532,0.01869936,0.004568854,1.129241129,1.065387561,1.196922
Age 0-10 Male,0.167672373,0.037131186,1.182549112,1.09954367,1.271821,-0.3636898,0.3112967,0.964284426,0.907208358,1.024951,0.014515101,0.004541327,1.204173323,1.07450542,1.349489,0.03611174,0.004349042,1.264562623,1.196402952,1.336605
Age 11-60 All,0.0217941,0.02279454,1.022033326,0.977376636,1.068730,-0.48925551,0.18500874,0.952252021,0.918340296,0.987416,0.006182062,0.002698279,1.082345444,1.011501611,1.158151,0.006986484,0.002684351,1.046459065,1.011276621,1.082866
